nulo,Ciudad de Mexico,Monterrey,Guadalajara,Cancun,Aculco,Ajijic,Alamos,Amealco de Bonfil,Aquismon,Arteaga,Atlixco,Bacalar,Batopilas,Bernal,Bustamante,Cadereyta de Montes,Calvillo,Candela,Capulalpam de Mendez,Casas Grandes,Chiapa de Corzo,Chignahuapan,Cholula,Coatepec,Comala,Comitan,Comonfort,Compostela de Indias,Cosala,Coscomatepec,Creel,Cuatro Cienegas,Cuetzalan del Progreso,Cuitzeo del Porvenir,Dolores Hidalgo,El Oro,El Rosario,El Fuerte,Guadalupe,Guerrero,Huamantla,Huasca de Ocampo,Huauchinango,Huautla de Jimenez,Huichapan,Isla Aguada,Isla Mujeres,Ixtapan de la Sal,Izamal,Jala,Jalpa de Canovas,Jalpan de Serra,Jerez de Garcia Salinas,Jiquilpan de Juarez,Lagos de Moreno,Linares,Loreto,Magdalena de Kino,Malinalco,Mani,Mapimi,Mascota,Mazamitla,Mazunte,Melchor Muzquiz,Metepec,Mexcaltitan,Mier,Mineral de Angangueo,Mineral de Pozos,Mineral del Chico,Mocorito,Nombre de Dios,Nochistlan de Mejia,Orizaba,Pahuatlan,Palenque,Palizada,Papantla,Paracho de Verduzco,Parras de la Fuente,Patzcuaro,Pinos,Real de Asientos,Real de Catorce,Real de Monte,Salvatierra,San Cristobal de las Casas,San Joaquin,San Jose de Gracia,San Juan Teotihuacan,San Pablo Villa de Mitla,San Pedro Tlaquepaque,San Pedro y San Pablo Teposcolula,San Sebastian del Oeste,Santa Catarina Juquila,Santa Clara del Cobre,Santa Maria del Rio,Santiago,Sayulita,Sisal,Sombrerete,Tacambaro,Talpa de Allende,Tapalpa,Tapijulapa,Taxco de Alarcon,Tecate,Tecozautla,Tepotzotlan,Tepoztlan,Tequila,Tequisquiapan,Tetela de Ocampo,Teul de Gonzalez Ortega,Tlatlauquitepec,Tlayacapan,Tlalpujahua de Rayon,Tlaxco,Todos Santos,Tonatico,Tula,Tulum,Tzintzuntzan,Valladolid,Valle de Bravo,Viesca,Villa del Carbon,Xico,Xicotepec,Xilitla,Yuriria,Zacatlan de las Manzanas,Zempoala,Zimapan,Zozocolco de Hidalgo
Palenque,777.648568008416,1244.4731850244007,1236.5247921852417,664.5973090580746,875.700395643727,1225.6536092557005,2038.3406225921983,908.808235454437,867.3660057872506,1272.5792859819524,699.1116072104692,401.06242631278786,1933.1952435233134,909.6904193307726,1332.8372309333333,896.0203248503578,1222.867901403806,1368.578013168953,474.0293548276162,2159.1004358331543,141.09045513232948,687.5930296891838,689.4604331896933,567.5520355384468,1258.5854425359207,141.67000555886364,988.7792942474063,1416.5386925235136,1707.5879882399104,562.1322621455398,1965.9395847251787,1477.7555084455385,646.4462887637242,1002.2509764323988,1022.9510422472296,895.3735623816095,1569.7932573486944,1977.718587907412,1243.985161522193,1475.7629377330331,657.9159096319626,755.5076431086991,704.1527977298562,519.1987229632206,866.9358079562695,151.13123528406953,688.917035031993,826.3290914922919,491.88747111339944,1366.085141927851,1114.66006760326,887.2823099274932,1283.143008994919,1163.6694902170557,1127.177712928827,1133.7005449439193,2207.92523726088,2410.6862377622215,809.6164045247278,420.46768411107627,1534.701820374101,1386.9966927027976,1192.5154371559147,528.3367706762608,1510.4083735798667,825.6724304141158,1493.7428787523422,1236.7824680552624,905.8963018667804,983.4648638203984,771.0203540812711,1869.812758175436,1454.683564503995,1216.669985955702,561.1762316738037,717.8962462472487,0,83.73899654186366,649.4408581793035,1087.007657452585,1374.457135364171,1038.9198503946893,1134.9404291176363,1179.8815340736005,1153.130807507608,762.2592552948174,983.189483733979,110.48404693346207,881.4431689696453,1206.554960045209,765.9865375498731,469.6954840562345,1239.3513278078174,583.7584544267078,1398.9130819526536,582.2536232989462,1039.8976029797093,1033.0154869118676,1219.37473433006,1461.0178372578835,455.3095103701753,1390.595026118187,1017.7238688055221,1387.026355030272,1268.8088512331437,84.55532429580012,814.2975321602052,2981.558822046068,871.6848634605375,801.3030611552955,769.3560633618328,1299.4038983088726,896.1350263103695,664.88328374352,1280.451999669968,636.2996000858315,756.4969719898995,899.6228788170854,688.0002911062203,2009.7638260716549,824.8443049387886,824.443018744391,561.9930266210417,1038.0526007177498,531.9505652734089,879.5988380891931,1417.811719322412,825.803083469482,571.2155755519314,699.6674493091047,851.6061747426037,1008.1826805140175,684.599820878318,752.9954112187268,856.1457643410794,657.2149421570009
Palizada,746.3748725173059,1175.344138946055,1203.16420257171,627.8126771869652,839.49710834221,1193.8271951213337,1983.2713045580138,872.4590283092888,815.2452301989357,1206.5971786939408,672.8466466055797,392.59460311633126,1876.3372896475319,867.9032234406382,1262.5739337854068,854.2980470058706,1179.743571845164,1297.8907945387184,473.13681116022957,2093.600781586721,197.99257250323953,648.6982648907373,660.7761337331118,529.46151017264,1234.1458862253678,223.77935365444117,949.3138144301386,1380.7547440306078,1658.6373437046066,530.0492686694029,1906.6916134463502,1409.991367022869,603.4263671599988,969.831064123215,980.4756708112546,862.5762318118248,1525.9351702499819,1924.1753186727688,1194.9461044348504,1401.2007758519371,625.1809442730611,714.5067455321328,661.5481287268755,502.44899801965386,827.587842346696,86.09135126933889,650.9850157214821,802.6120502464762,438.46307365945825,1330.5115492389114,1076.6035311173118,840.0276767145343,1235.8033066833088,1133.3545432792898,1085.6102983357666,1066.0615233200253,2159.238948232813,2348.6636615531643,784.5011623579293,369.33438222154496,1474.7111757594494,1355.4096791999057,1163.1408234974392,555.142070166474,1439.1461302467017,797.3424494922714,1454.958807658197,1163.3045265843646,875.1419490586752,939.3186347038254,730.4303403666064,1818.5485190625009,1403.8187954166524,1176.90151641753,532.6563530754422,674.5704045215523,83.73899654186366,0,600.4362485876279,1058.6297502137834,1312.0306766649096,1011.0808576297059,1086.2821535568557,1132.891233215838,1094.6691634523188,722.2734910004455,948.1956277174,178.5148406507415,837.0138782848767,1160.872435585904,731.4800694552521,476.5597081333889,1205.247530872257,577.2674594556436,1365.958388320423,596.2096767472719,1013.0093478314716,985.3218038931827,1151.5076550569324,1428.0579819716695,388.8219405637969,1339.4862927539314,992.1654139689574,1356.3945234727312,1240.006833449779,114.63237247762675,793.7116438596084,2921.308102062921,830.8150382876082,767.3674609831771,743.2676587907429,1264.3986884730978,856.1263616760888,625.4487862928203,1241.1382703630381,595.2030220940322,730.5738689538524,866.887228886078,652.0930898372249,1969.2819272989973,801.5010215995736,787.3156601986315,531.5678388582628,1009.1872127085184,489.2826018319053,852.835273106113,1357.2772144706887,792.3020329632088,533.7411756368505,655.5731614145492,801.2500693944424,973.6877477720608,644.3606562051892,715.3795560626318,812.678403089463,612.9893952369641
Papantla,215.76235422357544,656.9139492235764,624.1095471124488,1087.5270021863619,266.6826833203359,619.6527864960187,1390.2955628991408,296.4554043843376,219.21320590191738,662.6618371426872,208.37957662034816,955.2862243180525,1287.133019725841,274.9451372162018,749.8314670858246,261.8812664722869,581.3941425334746,787.3975198174237,361.9338547926336,1533.980672750156,616.0292745758986,101.2443208663545,184.96749620164883,117.59676459450698,685.444093139295,719.979928566562,359.8808509721547,792.887797983388,1058.7606876737304,156.35670688081248,1323.6594904381284,872.2729684255984,53.35592805368056,402.83518318383176,384.23467686475,302.78434978321457,926.3387039563424,1328.7465070553935,594.980514588351,926.4106437196123,141.90390474170965,134.2665016129078,83.10691773005433,263.36302894565506,243.4515818313176,637.2067599337198,1102.972098233907,305.5145472148206,864.7506070228482,743.6569481067271,487.78825176733613,239.7092112287028,635.3747949748628,566.267467219746,489.78020242983973,541.3904252499791,1559.3220999396376,1773.4064931964915,283.20777625414024,825.7588123195414,895.9979550938789,778.3771645293558,598.3013024616624,538.5907615738594,928.4461377830327,272.42324651129763,860.9926976927495,690.1788265533851,323.8348770958891,341.0909557075529,149.92710216799182,1220.3741470878933,805.2472776976082,583.2242857483734,179.3902382276273,89.22062566402263,649.4408581793035,600.4362485876279,0,502.6835196349445,745.1913141562247,460.6664742618495,486.0991585416154,532.4652679727667,514.3056538235309,145.86447992972396,372.66768105881613,643.3796899931876,239.44074559223336,560.746811126672,184.41692897697376,405.72338268492416,624.047600058461,328.1816119968205,785.0216400533444,469.1724313973342,466.7665355180318,384.8882544135311,623.7876458265329,846.2473523026587,761.185449307293,741.1563408154453,454.0539898127619,782.1211844186716,674.5435220073506,581.9390446274663,319.8607654578968,2339.419441278131,241.57861668916007,215.58797275136942,248.3577014187497,679.7825253276658,268.3579451624816,87.7087088713721,647.6915083485804,69.99314122070513,241.4893126962744,306.9223225253051,125.72564185766028,1371.8010891920285,307.1279978242994,215.78529111631528,1026.8854902813487,454.38075705207063,949.0172777243822,326.21755885744767,781.6105849947012,238.4158143546214,119.078843131276,69.86989800957672,202.22389876781915,398.6482061456893,88.8996716462233,153.3834889285141,217.36418978101105,44.37566712917219
Paracho de Verduzco,312.8822789133488,710.7769190535528,164.15422012207284,1589.2368537382706,236.1440189812398,145.84402501731654,1081.7847214994058,208.19408725673438,384.81223964063446,657.4692771466326,387.92672433675096,1437.9181924813477,1005.4622124633025,251.75612360659437,782.3429256269204,260.48841833871506,254.92051374125236,812.8281256518288,645.3957466428044,1333.1223725752466,1008.7752896045462,421.3150812508623,398.14293962660776,533.8059935259967,182.7642359454859,1114.5656634376664,180.05509548293253,346.21024142799934,714.1106969918304,528.6603668602005,1065.7160189367205,816.9574658887192,475.37414343108037,101.76067363100867,204.6858875948887,201.6027514471111,542.9543859894667,1009.1042122404447,349.6653778190351,978.6187370906318,434.21737299464024,368.56535832261693,421.9401826800463,572.8202952255474,263.59466804873387,1112.0591503422897,1605.1095645302541,264.27434318534387,1366.408675730701,297.1991960512063,137.79229846221392,320.5332066342535,348.3576022520489,80.50244202097295,191.05233703055904,633.985426690911,1186.1215991722343,1514.4532945075612,278.60362034867916,1324.8170015081796,712.7243499879593,302.6138411250001,106.02670914577614,730.8605032329216,917.4630845910917,261.54685152715103,436.0416890861933,810.6359132107636,184.82153163937576,239.10197201807506,352.7649579796518,885.8312710760152,518.4761484788557,208.76588998511596,526.604406449265,413.6482441060502,1087.007657452585,1058.6297502137834,502.6835196349445,0,644.8999149648162,48.38099922468178,299.40884314825826,288.7230773671167,465.9109645286258,357.38209257949325,137.7569443149152,1045.0849087116508,295.3595748778125,281.4876566600288,331.9714989205579,672.2497803258586,171.51356027936657,535.9962215928992,317.83098734232635,629.7007662214954,50.401405433943516,276.22662150117765,671.8550665540982,378.9498658282518,1263.6164521497217,473.3657970184145,77.23416412687295,301.0534693134521,181.80119432090225,1006.8023076082691,283.7350866433211,2040.8983040366077,271.1620492840891,296.04951542083955,317.87645824049946,231.74595079330064,245.68135367360335,444.56143868191805,250.32976977339317,477.1740348597524,330.7618883723294,197.30572921887318,411.50995442796074,945.369711828091,266.45899858735754,287.13640102296756,1525.0345036994308,49.6560491364331,1449.643725827059,207.7042665778022,638.64788603265,270.9800799152072,528.8366084563007,433.4426132121524,372.9835620864865,115.15549677080703,429.1660897415898,355.1987001707437,303.90785921262153,471.10584305419286
Parras de la Fuente,740.1694464802117,211.6124445716501,558.2883727801411,1637.760546234903,641.1422502664959,582.3553320961737,697.1955205964459,620.4492527079552,533.0984023823836,133.9444642054572,822.3706977303463,1606.2472491272722,581.3305589822921,570.789689832603,207.09695273995283,580.7220722912293,403.29043731055407,217.37564282683968,1081.6341652610706,788.9511743382731,1358.6502972258652,754.5449403202069,812.4818824084283,855.0148946509148,698.8212406307929,1460.4370817044633,544.7145561271559,542.9818169316255,468.57951658740194,883.3381119512344,599.6834358020476,172.61671617763625,769.3252776816695,617.6353071752472,492.9406624437274,661.298638733465,461.0973059977396,652.034384259639,300.26066838349254,365.96570077977685,809.7420779261416,689.7252972431982,722.465412991457,981.8558877087058,620.1023116802864,1325.639531544702,1644.3415465297815,777.4542869154536,1435.2081624681698,534.1354834390133,507.5542190984025,544.932945029883,320.9179042683928,607.9110098619874,454.8239932369265,271.1962156576767,919.4770036294616,1036.6397671631548,772.6919292265619,1424.6793139225406,172.31571343958166,607.6814082223999,620.1636458120076,1234.2097372390724,279.15004295708366,737.2690347498697,516.38748924657,322.0669865115114,675.9489639601217,499.67857022863404,680.2390476803885,575.8331306294061,272.5838086674529,458.18722407213215,899.6943156762726,707.4911382618343,1374.457135364171,1312.0306766649096,745.1913141562247,644.8999149648162,0,661.7122945434166,354.8983699209493,356.1899614487957,234.78106407552235,690.6597785737079,596.2707437582387,1383.5895720077433,569.8666073907682,366.58191202506026,724.1236204302552,1122.7669928665114,546.4998082762205,1006.5539605338893,587.423992845161,1142.2943348187596,673.3305057874243,430.74302596372326,204.39567914201194,607.3627275349497,1328.271357553662,248.90432366421084,694.6036041062075,623.9305316995068,631.9769685367105,1316.2523640020972,810.2996670547323,1610.096487304428,604.5697289817219,705.4417457682006,784.6595667804806,534.069480275821,595.1852380614257,769.8877542653456,460.7294333589835,785.8713399619883,792.7160600145128,659.7159348386299,770.3299314153626,843.5190332313409,781.423466502822,666.0330894607024,1615.014118707652,649.1724943743598,1523.7722940360345,726.549268822631,63.2110179720144,693.8542974830747,854.3328983182948,719.2027051579172,556.2892728483481,591.2170177792485,750.0979175407408,712.4172038303927,596.1252606726084,755.1723984555383
Patzcuaro,266.0660925150314,713.4464521810555,210.28775509228646,1545.6563941135305,195.63259171977543,193.28441033919887,1122.3993702952237,170.46014764084035,357.4982382298205,664.7334770889438,339.80860762619636,1391.2721083888903,1043.6641300203378,221.26034477473843,788.6882629921087,228.27855656224585,284.122554136583,820.4354135755442,597.2704805271682,1366.2260558979997,960.3949240083041,376.483255357543,350.3907225423888,487.4162919461907,226.65418360168525,1066.1940470515783,160.64022044377,393.2792113543502,755.7163348391198,481.27541918790865,1102.2959486629838,832.572954584348,431.2332435295964,70.46653190466672,195.88417958955066,158.01253203970532,586.4941274094666,1050.2738700592051,372.6615162618432,986.0595657755599,387.23412016625196,326.4087640257161,378.9971359162305,524.4462573516695,225.99147062801413,1065.17508989408,1561.8057509913897,215.93228303079354,1322.867078625527,343.87225692913097,156.8690862125016,292.31259723399756,377.04264098941314,128.1958803136611,207.72124527722792,630.6184759348574,1231.3429316015993,1552.6780155326903,230.2441035649428,1280.3793861371598,739.345791734961,350.9596271945363,154.4074345796182,685.3547370516307,930.2121078545447,213.76912997197425,482.1119185450112,808.9262612983046,139.16532741567764,222.7842874076118,310.925552611529,927.5969537327853,552.2988692382683,242.9407691951745,478.7952481359755,371.44992865492566,1038.9198503946893,1011.0808576297059,460.6664742618495,48.38099922468178,661.7122945434166,0,309.6484481426253,307.0864457189696,470.41138011792236,314.8644548629916,108.92969408106532,996.707149502171,264.2031643340902,304.9692704867182,286.5086837403193,624.4667080425078,216.8305589187488,488.1815604727681,365.9500621888429,584.1847579311022,12.353870113256795,270.0994728163266,674.0945898059675,427.19493333403494,1220.6689715332357,504.05725905283316,35.29881761497697,349.4303167377189,229.9610256978673,958.591954284528,235.87362015017328,2082.713467665737,235.56962538193778,250.85718154171,269.6601529543606,277.7699304283054,211.5291522924586,399.5540761394718,290.3421612269163,432.2499120820689,282.5407140616545,153.8203709845213,365.6271287855177,992.9181690309653,218.14853278433912,244.9230877945847,1480.2833936446045,13.356200285593467,1405.6235426248018,159.43547648065623,659.7780000938454,225.9826901868665,482.3571533239316,391.026478247332,343.17641157143635,92.46487655456063,384.7880118748617,311.09087256811745,269.4290570840251,427.6093638419919
Pinos,410.8535292783455,414.6803414524843,266.382012071813,1524.9002610352966,303.7970532174768,282.69407952090086,911.9334704344597,277.6187255060854,274.03922932432494,358.1743589772521,498.69324029653797,1429.9561963459196,814.9433040381355,242.0227526787999,483.2112706692965,254.6507035201717,128.34631828351564,513.428408142018,771.661653033314,1100.059797030055,1091.2335903684998,458.17581779718904,494.1028435477047,574.313374216428,400.9545098345016,1197.2965594622017,194.58621766878687,362.996277788395,572.7111927659212,591.8517642274624,860.322771073128,523.989755315202,490.68007489052684,262.73695359374324,142.87485725915218,315.2607507234043,446.4803646996576,847.3933642624316,109.09387870491616,679.2146800854395,504.0538361590041,388.3364044660965,434.604683984758,676.8692710743662,292.250946584665,1119.337192405733,1536.6668318454588,431.7385708867929,1306.5368150853133,324.05702187975965,163.25542009075497,247.91269132978223,150.6292833586646,282.2516343776729,110.97194725530224,350.7708608099887,1073.2331475012732,1314.9548624838083,430.30963952868376,1279.1557227872656,455.87088433375686,386.5513784427471,304.2915821398846,906.4860037531099,620.5641067211386,395.94334359115436,404.1536476641565,520.583068954546,326.4907359831071,163.48231447118732,374.7764807046403,735.835506960819,321.38165047374474,167.33856189188484,602.5297519919012,420.0523463240255,1134.9404291176363,1086.2821535568557,486.0991585416154,299.40884314825826,354.8983699209493,309.6484481426253,0,53.34134649482823,170.10172730590503,384.8342526376199,242.57976495685358,1121.7080950785257,258.39507883542825,88.05712978288236,403.18089053969203,809.3552600141481,257.50492102350194,682.4740910896279,379.6328889567527,809.8719213872752,321.62991222415224,102.57505042927416,376.5929026200859,429.92376333598884,1198.629747576768,258.39926515535194,341.34725543167417,398.10090293896053,345.974991965022,1065.1093006523179,463.87962077288387,1869.832108668516,280.584760733932,376.89069276682386,449.25230467164926,281.6930288830433,263.3947022190865,478.52163374977977,215.43856714106218,503.10859726705775,459.1364425385378,313.01649472342325,466.3731571495103,895.4477375876705,435.61189103711274,340.40640969919446,1479.4495176133355,296.7222428977551,1394.5438800239347,376.97168805662614,360.98424711691024,360.10306741047367,571.8333124184901,437.02398243067705,285.3711695714464,236.35850379848964,457.93469119643356,401.3994416816293,285.40302629280546,478.8922026040718
Real de Asientos,441.9389951824692,442.0703360012171,228.32376955407614,1577.5290519361179,333.30786994394765,247.52328621063057,874.2008425920613,304.40822628839254,323.9895511108711,378.69678010080116,530.6840576696512,1479.8827195084505,780.5840373890856,277.7865707128689,503.73157345352354,291.0492767725679,78.35494665145099,531.616164509255,805.5256978372154,1076.974547003129,1132.4652453312021,498.51817073547926,527.9911865708042,616.3517864270596,367.44077355099336,1238.8614494499,217.6402875744698,310.84838960379807,528.3686559647587,631.6173185461904,829.37580878579,528.2668861752611,534.0412243397976,270.7133026885481,169.1662398618157,338.5399840446135,396.05395493195755,808.0033527855117,72.28457057305302,696.6674244047564,541.5105718322156,428.7098982836779,477.0829181948873,712.7410896398809,326.6738033160636,1167.6610642701187,1589.419178219112,453.18826825302807,1358.8747384005508,273.36441093604054,151.47536034452756,292.9333014136806,103.30737824383898,257.84134253960303,99.36521640738253,388.679022978201,1028.1735252310468,1284.1351558631568,454.20402410833157,1330.9029520805848,437.8602682916403,338.07461310151774,275.64748209447276,933.8378776962812,629.8129212981114,421.0712549760627,350.83564817004094,552.6106206833553,346.20802463670105,199.675703603169,414.41032246982144,694.0070777434988,282.50311371184296,124.70842697751596,640.9499314741765,462.8490884208171,1179.8815340736005,1132.891233215838,532.4652679727667,288.7230773671167,356.1899614487957,307.0864457189696,53.34134649482823,0,203.04517641167786,424.1713378739843,257.5440640180041,1163.6951503830192,299.5425459651584,34.972871063515804,437.62800850894206,842.0091447300047,218.31967626213037,712.4977697802708,329.6906588631916,835.7611658001802,318.38674761310523,147.69992041310908,405.433666611101,378.3672950524819,1251.0498561011643,222.0515801303657,340.90216687798124,350.359716589232,308.19270227366695,1108.8072869964778,484.3449082146634,1834.469549280504,316.9036661631833,408.93762368421693,476.8991549819276,235.16096699812795,297.0061695263852,519.6441164728453,165.55172816449962,545.5798608173423,487.5387078344841,335.772030069848,504.7952467262989,844.5539309788331,456.932057814818,374.44043655640576,1531.3795285610179,294.95276112330197,1446.7799988826769,395.64105586795574,352.82757802680993,390.1417958146878,613.56942430871,480.5233566066147,333.64444911151406,246.14418663299688,499.187373668639,439.00671273242824,325.873560562709,522.8076684110422
Real de Catorce,508.77610210253937,245.14268357037776,431.1879499841715,1469.9589419911233,414.1487095866565,449.59444367725916,890.8847289502318,397.00425321918993,299.1530496781906,195.75000092978294,589.1364702017784,1409.061836692613,781.9757917146441,342.1510445359938,318.45358911251066,350.9513569760239,278.2117708227421,351.0157270584507,846.8537330618689,1020.7909187036462,1129.920173207567,519.8099012317654,578.5338470635658,621.7975150854949,569.0224243792705,1233.0241815865172,330.5598373302142,494.2380581246624,594.8533031812225,649.1459229525325,812.8133787421725,385.4801365221101,535.8568896947081,414.52905336629016,281.5968812549536,439.2091942332239,513.4947827022343,835.3240018709866,196.01029309362144,516.1687617284342,574.98465105613,455.0140577612642,487.9913788491115,747.1128440804085,389.97864179090203,1115.0538364877964,1479.1817232193036,553.1360049949559,1258.3391838361927,464.58146475720724,332.26584781409457,310.80081375220556,244.24138912302735,452.3433973351414,280.83271779865015,186.56143371155014,1085.8647626874654,1259.877757069202,546.2001195206548,1239.8502223327691,382.36373303075396,534.0230752404365,473.90019461393615,1000.4841477252864,469.950849109285,510.63762603185853,510.4576460558503,350.87920509652184,456.8407599449492,277.26871937470054,445.73257659527883,738.5711866247336,340.71227539925155,327.71191226267484,665.1618993741147,472.98554953481926,1153.130807507608,1094.6691634523188,514.3056538235309,465.9109645286258,234.78106407552235,470.41138011792236,170.10172730590503,203.04517641167786,0,456.1345023286739,386.50637251427133,1156.2334925963569,337.07364106679637,232.02038017827263,491.04894035169025,888.0064445709629,421.32309658873146,772.7273185588919,522.1747074481749,909.6771973246548,482.69880619627423,210.6258373953382,206.67866135507862,563.6561370904759,1150.074455512558,280.4483732393708,499.44684427374904,547.5582156010339,511.1085601696776,1091.368191690552,586.1325802591936,1828.5901329170067,373.67870026782475,474.2153672215311,554.7651066220762,435.24349415079746,366.95301027401985,535.374658188533,361.96616319750393,552.0715749375671,562.1063001816848,438.2202295106373,535.5725504977476,952.1990257607192,557.1276827315644,434.54372683501356,1436.0489074399825,457.1281538392511,1347.257893585519,506.6063833696249,267.30575306184437,464.42981406677507,620.9009724192744,485.10043713425256,321.8156288097652,387.4787718427265,515.4940660709285,478.16775774901043,362.8060347285199,521.8758499350628
Real de Monte,88.50581068236784,644.0777256228727,485.18204942264356,1231.960018768887,122.30850215929087,478.80521033452396,1296.6967918966343,153.70100580617702,169.05307586770877,631.3741487579476,139.0395944526884,1089.931589464874,1199.327518945646,148.03193239646907,735.2805460112795,134.39325326190217,461.1738483396605,772.3712877165322,392.4913761801688,1470.8100498137244,708.5167961180337,74.9451004416585,124.31895379761042,194.77062319140444,540.1147647191459,815.0636753471438,227.07444268105596,659.3006624149461,951.761952847577,207.45164887609778,1242.5677220733521,836.3985905633446,120.86965041973527,258.5489926208639,261.33462740286313,156.92677204225956,808.0746959599277,1231.6060553478867,492.6358173751038,924.8054700628443,120.65080914981449,12.527114195932533,64.74121590873844,294.5118379590638,105.33202765404276,767.2370402747914,1247.7441268929442,178.36239947276775,1009.1300007536589,609.3038431784523,354.43922308022866,146.15266269104225,526.9737176004703,423.1185022063452,364.94936692568604,533.0529215157442,1450.1863026262945,1696.3729190222991,157.82661153517193,968.4567931038401,825.3706583409702,639.1780559128811,454.82425937909176,545.3051434946785,907.6427083930025,136.9180904222185,732.741547484248,701.3147188056267,178.1993493622572,224.60252466905723,10.45384856561152,1118.1748605901366,705.4802125430529,454.87772697432877,217.74475284105057,56.67184042399343,762.2592552948174,722.2734910004455,145.86447992972396,357.38209257949325,690.6597785737079,314.8644548629916,384.8342526376199,424.1713378739843,456.1345023286739,0,230.6166578694316,740.2736282167072,126.8952424327235,447.92055825850633,54.716751210042844,432.718182323523,486.1242606380212,317.7384407202686,647.4895729529705,457.61846281123246,320.90216419303374,282.9342610507215,606.8568063417761,709.2807809614454,906.2420563035224,643.0805295028276,308.47633972015245,641.9461271460086,531.5474924615901,688.120091295627,201.41339216926227,2254.2887707002665,109.51798807704542,74.36277230363575,135.81498881465325,543.8890652448741,134.00487196526956,97.37597868585166,518.9833146156766,127.11405052332987,135.4823528532391,161.07563323532665,81.90419531293405,1247.8602760354138,181.0122516130417,70.25482121632834,1169.1475869368921,308.7842924578501,1092.7014128907967,185.40611391819675,717.1071249054153,94.38543623907219,191.33389975335714,76.16572091550657,142.54419455596118,256.65753515484835,77.93082640222195,24.868464198685054,99.6261531303899,114.57046386845256
Salvatierra,208.04088087039673,623.7447114491403,255.35585765417733,1460.067523936663,109.151596741658,248.20134773117968,1117.4962203804953,76.9191680421785,249.01321407291883,582.2316831604867,294.4243382879478,1319.9976352616245,1030.0634275768214,114.12857884670001,703.6998376670363,122.7522148115222,263.4992281814383,737.1456629108174,567.795112483535,1334.35013474085,916.7492461413136,300.76247827129765,298.2149630667695,418.81276346398965,317.094920850503,1023.5238266208496,57.542968745010185,433.3547978294248,758.1462575363654,421.0891611009429,1082.6779362148939,762.9141160588972,351.32127382760376,38.46687385366137,105.11100947340651,90.6998753837566,600.4247966683799,1048.1207858952648,329.3179312205781,901.6071677098712,325.35525579277277,240.61021818235756,295.0717581575956,483.0901622735266,129.5609905587941,996.2854425810906,1475.301423392741,197.68251881760682,1237.3358034932364,382.9181559589585,136.5263343253277,184.04449886334783,347.8329168051355,193.68666009191296,167.5565337955028,533.9759261384438,1248.2963199230103,1536.7636655695517,201.78287227215867,1198.1446574187548,694.630772866826,408.8997664542818,225.86473732209353,681.8521748707175,854.6454052922892,171.96656717754036,512.4157786070859,713.1769053493575,90.81819528832355,119.16063590350967,224.36963619267243,928.9200822712409,530.9085197318349,241.0755656772303,423.7278141684473,285.01254102996575,983.189483733979,948.1956277174,372.66768105881613,137.7569443149152,596.2707437582387,108.92969408106532,242.57976495685358,257.5440640180041,386.50637251427133,230.6166578694316,0,951.1277992360469,157.67756230251732,267.6677416141279,217.2463773504478,600.6300558661984,257.076379953475,466.6953637250446,418.09669584657917,582.3399377181329,119.86872603327717,177.08420622333176,584.1168810351221,480.1150456169286,1133.3309160040712,474.9370602647884,124.937642685009,411.38483312751504,301.8803868310458,905.821579432698,227.7784080394161,2079.829805726561,134.8245214894517,181.9310784248158,231.09433601548295,316.39566884046457,108.64403273793256,324.2563667047328,301.9623212125351,355.9586898744521,243.13260354125782,86.85572832273137,296.13453479486446,1029.1728497431154,201.26020335302775,161.87504136892187,1399.0866794254218,97.49885189024894,1321.6795135040554,138.57595657041261,603.4059282923573,157.72915007897427,414.4617977457294,305.0528290616264,235.79648542497503,26.0550978970407,306.6999945703928,233.5675022586087,166.64333784867938,345.09736192276523
